# time   trace   domains   purity   coherence  equireached
   74      1.0000021756      1.6018151290      0.0305544587      0.1278227318      0.2265233770
   75      1.0000022054      1.5921594205      0.0313448894      0.1267956997      0.2301067469
   76      1.0000022352      1.5826589982      0.0321429702      0.1258008944      0.2336697758
   77      1.0000022650      1.5733083772      0.0329485257      0.1248368176      0.2372124832
   78      1.0000022948      1.5641023224      0.0337613827      0.1239020322      0.2407349019
   79      1.0000023246      1.5550358346      0.0345813712      0.1229951602      0.2442370765
   80      1.0000023544      1.5461041381      0.0354083236      0.1221148817      0.2477190630
   81      1.0000023842      1.5373026687      0.0362420753      0.1212599334      0.2511809271
   82      1.0000024140      1.5286270625      0.0370824646      0.1204291063      0.2546227442
   83      1.0000024438      1.5200731458      0.0379293326      0.1196212464      0.2580445982
   84      1.0000024736      1.5116369252      0.0387825235      0.1188352685      0.2614465807
   85      1.0000025034      1.5033145782      0.0396418843      0.1180700969      0.2648287908
   86      1.0000025332      1.4951024455      0.0405072650      0.1173247227      0.2681913338
   87      1.0000025630      1.4869970219      0.0413785186      0.1165981860      0.2715343210
   88      1.0000025928      1.4789949494      0.0422555010      0.1158895788      0.2748578691
   89      1.0000026226      1.4710930101      0.0431380710      0.1151980215      0.2781620998
   90      1.0000026524      1.4632881189      0.0440260904      0.1145226807      0.2814471390
   91      1.0000026822      1.4555773180      0.0449194237      0.1138627644      0.2847131166
   92      1.0000027120      1.4479577703      0.0458179385      0.1132175188      0.2879601659
   93      1.0000027418      1.4404267540      0.0467215048      0.1125862264      0.2911884233
   94      1.0000027716      1.4329816573      0.0476299959      0.1119682047      0.2943980280
   95      1.0000028014      1.4256199732      0.0485432874      0.1113628045      0.2975891214
   96      1.0000028312      1.4183392949      0.0494612578      0.1107694085      0.3007618470
   97      1.0000028610      1.4111373114      0.0503837881      0.1101874302      0.3039163502
   98      1.0000028908      1.4040118026      0.0513107620      0.1096163123      0.3070527777
   99      1.0000029206      1.3969606361      0.0522420657      0.1090555253      0.3101712772
  100      1.0000029504      1.3899817627      0.0531775879      0.1085045666      0.3132719976
  101      1.0000029802      1.3830732130      0.0541172197      0.1079629589      0.3163550885
  102      1.0000030100      1.3762330940      0.0550608546      0.1074302494      0.3194206997
  103      1.0000030398      1.3694595853      0.0560083884      0.1069060085      0.3224689817
  104      1.0000030696      1.3627509368      0.0569597191      0.1063898285      0.3255000848
  105      1.0000030994      1.3561054650      0.0579147472      0.1058813230      0.3285141593
  106      1.0000031292      1.3495215503      0.0588733750      0.1053801257      0.3315113554
  107      1.0000031591      1.3429976345      0.0598355072      0.1048858895      0.3344918227
  108      1.0000031889      1.3365322182      0.0608010504      0.1043982852      0.3374557106
  109      1.0000032187      1.3301238579      0.0617699132      0.1039170014      0.3404031677
  110      1.0000032485      1.3237711644      0.0627420061      0.1034417429      0.3433343417
  111      1.0000032783      1.3174727997      0.0637172417      0.1029722303      0.3462493797
  112      1.0000033081      1.3112274757      0.0646955343      0.1025081991      0.3491484278
  113      1.0000033379      1.3050339515      0.0656768000      0.1020493990      0.3520316311
  114      1.0000033677      1.2988910317      0.0666609567      0.1015955934      0.3548991334
  115      1.0000033975      1.2927975647      0.0676479238      0.1011465582      0.3577510776
  116      1.0000034273      1.2867524406      0.0686376226      0.1007020818      0.3605876051
  117      1.0000034571      1.2807545899      0.0696299758      0.1002619638      0.3634088561
  118      1.0000034869      1.2748029813      0.0706249078      0.0998260151      0.3662149695
  119      1.0000035167      1.2688966209      0.0716223444      0.0993940570      0.3690060827
  120      1.0000035465      1.2630345498      0.0726222130      0.0989659205      0.3717823316
  121      1.0000035763      1.2572158436      0.0736244422      0.0985414461      0.3745438508
  122      1.0000036061      1.2514396104      0.0746289621      0.0981204833      0.3772907732
  123      1.0000036359      1.2457049897      0.0756357043      0.0977028900      0.3800232303
  124      1.0000036657      1.2400111513      0.0766446013      0.0972885319      0.3827413518
  125      1.0000036955      1.2343572939      0.0776555871      0.0968772825      0.3854452662
  126      1.0000037253      1.2287426438      0.0786685971      0.0964690225      0.3881351001
  127      1.0000037551      1.2231664544      0.0796835676      0.0960636394      0.3908109785
  128      1.0000037849      1.2176280045      0.0807004360      0.0956610269      0.3934730248
  129      1.0000038147      1.2121265976      0.0817191411      0.0952610851      0.3961213608
  130      1.0000038445      1.2066615611      0.0827396226      0.0948637198      0.3987561067
  131      1.0000038743      1.2012322448      0.0837618212      0.0944688423      0.4013773810
  132      1.0000039041      1.1958380208      0.0847856788      0.0940763690      0.4039853005
  133      1.0000039339      1.1904782820      0.0858111381      0.0936862211      0.4065799806
  134      1.0000039637      1.1851524414      0.0868381430      0.0932983248      0.4091615348
  135      1.0000039935      1.1798599318      0.0878666380      0.0929126103      0.4117300751
  136      1.0000040233      1.1746002044      0.0888965687      0.0925290120      0.4142857119
  137      1.0000040531      1.1693727285      0.0899278817      0.0921474685      0.4168285540
  138      1.0000040829      1.1641769906      0.0909605242      0.0917679217      0.4193587084
  139      1.0000041127      1.1590124938      0.0919944443      0.0913903172      0.4218762810
  140      1.0000041425      1.1538787574      0.0930295911      0.0910146039      0.4243813755
  141      1.0000041723      1.1487753157      0.0940659142      0.0906407338      0.4268740947
  142      1.0000042021      1.1437017180      0.0951033643      0.0902686617      0.4293545393
  143      1.0000042319      1.1386575280      0.0961418924      0.0898983453      0.4318228088
  144      1.0000042617      1.1336423227      0.0971814505      0.0895297450      0.4342790012
  145      1.0000042915      1.1286556925      0.0982219915      0.0891628233      0.4367232129
  146      1.0000043213      1.1236972405      0.0992634685      0.0887975455      0.4391555389
  147      1.0000043511      1.1187665817      0.1003058356      0.0884338786      0.4415760727
  148      1.0000043810      1.1138633432      0.1013490475      0.0880717920      0.4439849064
  149      1.0000044108      1.1089871632      0.1023930595      0.0877112569      0.4463821308
  150      1.0000044406      1.1041376907      0.1034378275      0.0873522463      0.4487678352
  151      1.0000044704      1.0993145853      0.1044833080      0.0869947350      0.4511421075
  152      1.0000045002      1.0945175166      0.1055294582      0.0866386994      0.4535050345
  153      1.0000045300      1.0897461639      0.1065762358      0.0862841173      0.4558567013
  154      1.0000045598      1.0850002157      0.1076235989      0.0859309679      0.4581971920
  155      1.0000045896      1.0802793698      0.1086715065      0.0855792320      0.4605265894
  156      1.0000046194      1.0755833323      0.1097199178      0.0852288914      0.4628449750
  157      1.0000046492      1.0709118180      0.1107687927      0.0848799291      0.4651524290
  158      1.0000046790      1.0662645493      0.1118180916      0.0845323293      0.4674490304
  159      1.0000047088      1.0616412566      0.1128677754      0.0841860771      0.4697348572
  160      1.0000047386      1.0570416777      0.1139178054      0.0838411588      0.4720099859
  161      1.0000047684      1.0524655576      0.1149681436      0.0834975613      0.4742744922
  162      1.0000047982      1.0479126481      0.1160187522      0.0831552726      0.4765284505
  163      1.0000048280      1.0433827078      0.1170695940      0.0828142813      0.4787719342
  164      1.0000048578      1.0388755015      0.1181206324      0.0824745768      0.4810050154
  165      1.0000048876      1.0343908005      0.1191718309      0.0821361493      0.4832277653
  166      1.0000049174      1.0299283818      0.1202231538      0.0817989895      0.4854402541
  167      1.0000049472      1.0254880282      0.1212745657      0.0814630888      0.4876425510
  168      1.0000049770      1.0210695281      0.1223260314      0.0811284390      0.4898347240
  169      1.0000050068      1.0166726751      0.1233775165      0.0807950327      0.4920168404
  170      1.0000050366      1.0122972681      0.1244289868      0.0804628626      0.4941889663
  171      1.0000050664      1.0079431109      0.1254804084      0.0801319222      0.4963511669
  172      1.0000050962      1.0036100121      0.1265317481      0.0798022053      0.4985035067
  173      1.0000051260      0.9992977848      0.1275829729      0.0794737060      0.5006460490
  174      1.0000051558      0.9950062467      0.1286340500      0.0791464187      0.5027788565
  175      1.0000051856      0.9907352197      0.1296849475      0.0788203384      0.5049019908
  176      1.0000052154      0.9864845299      0.1307356333      0.0784954603      0.5070155127
  177      1.0000052452      0.9822540073      0.1317860761      0.0781717796      0.5091194824
  178      1.0000052750      0.9780434858      0.1328362447      0.0778492922      0.5112139591
  179      1.0000053048      0.9738528032      0.1338861084      0.0775279939      0.5132990011
  180      1.0000053346      0.9696818005      0.1349356369      0.0772078809      0.5153746661
  181      1.0000053644      0.9655303226      0.1359848000      0.0768889496      0.5174410110
  182      1.0000053942      0.9613982174      0.1370335681      0.0765711963      0.5194980921
  183      1.0000054240      0.9572853361      0.1380819118      0.0762546180      0.5215459646
  184      1.0000054538      0.9531915333      0.1391298022      0.0759392112      0.5235846834
  185      1.0000054836      0.9491166661      0.1401772106      0.0756249731      0.5256143024
  186      1.0000055134      0.9450605950      0.1412241086      0.0753119008      0.5276348751
  187      1.0000055432      0.9410231831      0.1422704683      0.0749999914      0.5296464540
  188      1.0000055730      0.9370042961      0.1433162619      0.0746892422      0.5316490913
