# time   trace   domains   purity   coherence  equireached
  124      1.0000036657      1.2571756589      0.0737187896      0.1438285959      0.3744187002
  125      1.0000036955      1.2516087627      0.0746891103      0.1432631472      0.3770706007
  126      1.0000037253      1.2460805943      0.0756614582      0.1427014296      0.3797089085
  127      1.0000037551      1.2405904046      0.0766357734      0.1421432900      0.3823337446
  128      1.0000037849      1.2351374695      0.0776119970      0.1415885842      0.3849452283
  129      1.0000038147      1.2297210897      0.0785900711      0.1410371770      0.3875434776
  130      1.0000038445      1.2243405893      0.0795699391      0.1404889408      0.3901286090
  131      1.0000038743      1.2189953148      0.0805515451      0.1399437560      0.3927007373
  132      1.0000039041      1.2136846346      0.0815348344      0.1394015102      0.3952599758
  133      1.0000039339      1.2084079381      0.0825197532      0.1388620978      0.3978064365
  134      1.0000039637      1.2031646344      0.0835062486      0.1383254199      0.4003402297
  135      1.0000039935      1.1979541524      0.0844942685      0.1377913836      0.4028614642
  136      1.0000040233      1.1927759394      0.0854837619      0.1372599020      0.4053702471
  137      1.0000040531      1.1876294605      0.0864746784      0.1367308934      0.4078666845
  138      1.0000040829      1.1825141982      0.0874669687      0.1362042817      0.4103508804
  139      1.0000041127      1.1774296515      0.0884605839      0.1356799954      0.4128229377
  140      1.0000041425      1.1723753354      0.0894554764      0.1351579679      0.4152829577
  141      1.0000041723      1.1673507803      0.0904515989      0.1346381368      0.4177310402
  142      1.0000042021      1.1623555311      0.0914489049      0.1341204438      0.4201672835
  143      1.0000042319      1.1573891474      0.0924473489      0.1336048348      0.4225917847
  144      1.0000042617      1.1524512021      0.0934468859      0.1330912590      0.4250046392
  145      1.0000042915      1.1475412815      0.0944474714      0.1325796693      0.4274059411
  146      1.0000043213      1.1426589847      0.0954490619      0.1320700218      0.4297957829
  147      1.0000043511      1.1378039227      0.0964516143      0.1315622756      0.4321742562
  148      1.0000043810      1.1329757187      0.0974550861      0.1310563929      0.4345414507
  149      1.0000044108      1.1281740069      0.0984594357      0.1305523383      0.4368974550
  150      1.0000044406      1.1233984327      0.0994646216      0.1300500793      0.4392423564
  151      1.0000044704      1.1186486520      0.1004706034      0.1295495856      0.4415762408
  152      1.0000045002      1.1139243305      0.1014773409      0.1290508291      0.4438991928
  153      1.0000045300      1.1092251443      0.1024847946      0.1285537840      0.4462112958
  154      1.0000045598      1.1045507784      0.1034929254      0.1280584263      0.4485126319
  155      1.0000045896      1.0999009270      0.1045016948      0.1275647340      0.4508032820
  156      1.0000046194      1.0952752933      0.1055110650      0.1270726867      0.4530833256
  157      1.0000046492      1.0906735887      0.1065209983      0.1265822658      0.4553528413
  158      1.0000046790      1.0860955328      0.1075314577      0.1260934542      0.4576119063
  159      1.0000047088      1.0815408530      0.1085424068      0.1256062360      0.4598605967
  160      1.0000047386      1.0770092843      0.1095538095      0.1251205969      0.4620989875
  161      1.0000047684      1.0725005690      0.1105656300      0.1246365236      0.4643271525
