# time   trace   domains   purity   coherence  equireached
   99      1.0000029206      1.3972010800      0.0522159761      0.1257881812      0.3100780083
  100      1.0000029504      1.3902197245      0.0531512968      0.1250716142      0.3131790661
  101      1.0000029802      1.3833087289      0.0540907335      0.1243688548      0.3162625029
  102      1.0000030100      1.3764662000      0.0550341795      0.1236792809      0.3193284682
  103      1.0000030398      1.3696903179      0.0559815305      0.1230023001      0.3223771116
  104      1.0000030696      1.3629793323      0.0569326844      0.1223373487      0.3254085830
  105      1.0000030994      1.3563315597      0.0578875414      0.1216838904      0.3284230321
  106      1.0000031292      1.3497453805      0.0588460038      0.1210414151      0.3314206085
  107      1.0000031591      1.3432192364      0.0598079760      0.1204094374      0.3344014614
  108      1.0000031889      1.3367516277      0.0607733646      0.1197874961      0.3373657395
  109      1.0000032187      1.3303411108      0.0617420779      0.1191751521      0.3403135911
  110      1.0000032485      1.3239862960      0.0627140266      0.1185719883      0.3432451636
  111      1.0000032783      1.3176858455      0.0636891229      0.1179776082      0.3461606035
  112      1.0000033081      1.3114384704      0.0646672809      0.1173916347      0.3490600566
  113      1.0000033379      1.3052429297      0.0656484167      0.1168137096      0.3519436674
  114      1.0000033677      1.2990980276      0.0666324481      0.1162434924      0.3548115797
  115      1.0000033975      1.2930026121      0.0676192943      0.1156806596      0.3576639357
  116      1.0000034273      1.2869555730      0.0686088765      0.1151249040      0.3605008767
  117      1.0000034571      1.2809558402      0.0696011173      0.1145759335      0.3633225426
  118      1.0000034869      1.2750023822      0.0705959410      0.1140334710      0.3661290719
  119      1.0000035167      1.2690942043      0.0715932733      0.1134972530      0.3689206018
  120      1.0000035465      1.2632303475      0.0725930413      0.1129670294      0.3716972680
  121      1.0000035763      1.2574098868      0.0735951736      0.1124425628      0.3744592048
  122      1.0000036061      1.2516319297      0.0745996004      0.1119236277      0.3772065448
  123      1.0000036359      1.2458956155      0.0756062528      0.1114100100      0.3799394194
  124      1.0000036657      1.2402001132      0.0766150635      0.1109015066      0.3826579581
  125      1.0000036955      1.2345446211      0.0776259664      0.1103979245      0.3853622891
  126      1.0000037253      1.2289283651      0.0786388965      0.1098990807      0.3880525388
  127      1.0000037551      1.2233505980      0.0796537903      0.1094048015      0.3907288321
  128      1.0000037849      1.2178105982      0.0806705850      0.1089149219      0.3933912923
  129      1.0000038147      1.2123076687      0.0816892194      0.1084292856      0.3960400411
  130      1.0000038445      1.2068411362      0.0827096329      0.1079477440      0.3986751984
  131      1.0000038743      1.2014103503      0.0837317664      0.1074701565      0.4012968826
  132      1.0000039041      1.1960146823      0.0847555614      0.1069963893      0.4039052105
  133      1.0000039339      1.1906535248      0.0857809608      0.1065263158      0.4065002972
  134      1.0000039637      1.1853262904      0.0868079082      0.1060598156      0.4090822562
  135      1.0000039935      1.1800324111      0.0878363482      0.1055967748      0.4116511995
  136      1.0000040233      1.1747713379      0.0888662263      0.1051370853      0.4142072372
  137      1.0000040531      1.1695425395      0.0898974889      0.1046806443      0.4167504781
  138      1.0000040829      1.1643455019      0.0909300832      0.1042273546      0.4192810293
  139      1.0000041127      1.1591797279      0.0919639574      0.1037771240      0.4217989963
  140      1.0000041425      1.1540447360      0.0929990602      0.1033298650      0.4243044831
  141      1.0000041723      1.1489400604      0.0940353414      0.1028854944      0.4267975921
  142      1.0000042021      1.1438652499      0.0950727514      0.1024439338      0.4292784242
  143      1.0000042319      1.1388198675      0.0961112415      0.1020051084      0.4317470788
  144      1.0000042617      1.1338034900      0.0971507634      0.1015689474      0.4342036538
  145      1.0000042915      1.1288157073      0.0981912698      0.1011353839      0.4366482455
  146      1.0000043213      1.1238561220      0.0992327141      0.1007043540      0.4390809489
  147      1.0000043511      1.1189243489      0.1002750501      0.1002757975      0.4415018576
  148      1.0000043810      1.1140200144      0.1013182326      0.0998496572      0.4439110636
  149      1.0000044108      1.1091427564      0.1023622167      0.0994258786      0.4463086576
  150      1.0000044406      1.1042922236      0.1034069583      0.0990044105      0.4486947290
  151      1.0000044704      1.0994680751      0.1044524140      0.0985852038      0.4510693656
  152      1.0000045002      1.0946699801      0.1054985408      0.0981682124      0.4534326541
  153      1.0000045300      1.0898976176      0.1065452963      0.0977533922      0.4557846799
  154      1.0000045598      1.0851506758      0.1075926388      0.0973407016      0.4581255269
  155      1.0000045896      1.0804288520      0.1086405270      0.0969301010      0.4604552778
  156      1.0000046194      1.0757318520      0.1096889202      0.0965215528      0.4627740141
  157      1.0000046492      1.0710593901      0.1107377783      0.0961150215      0.4650818162
  158      1.0000046790      1.0664111886      0.1117870617      0.0957104731      0.4673787630
  159      1.0000047088      1.0617869774      0.1128367310      0.0953078756      0.4696649324
  160      1.0000047386      1.0571864941      0.1138867478      0.0949071984      0.4719404012
  161      1.0000047684      1.0526094832      0.1149370738      0.0945084126      0.4742052448
  162      1.0000047982      1.0480556964      0.1159876713      0.0941114907      0.4764595377
  163      1.0000048280      1.0435248918      0.1170385031      0.0937164065      0.4787033533
  164      1.0000048578      1.0390168341      0.1180895325      0.0933231351      0.4809367638
  165      1.0000048876      1.0345312941      0.1191407231      0.0929316529      0.4831598404
  166      1.0000049174      1.0300680485      0.1201920390      0.0925419374      0.4853726533
  167      1.0000049472      1.0256268800      0.1212434448      0.0921539672      0.4875752716
  168      1.0000049770      1.0212075766      0.1222949054      0.0917677219      0.4897677634
  169      1.0000050068      1.0168099317      0.1233463863      0.0913831821      0.4919501961
  170      1.0000050366      1.0124337439      0.1243978533      0.0910003294      0.4941226357
  171      1.0000050664      1.0080788167      0.1254492725      0.0906191460      0.4962851475
  172      1.0000050962      1.0037449585      0.1265006106      0.0902396153      0.4984377960
  173      1.0000051260      0.9994319821      0.1275518345      0.0898617212      0.5005806445
  174      1.0000051558      0.9951397051      0.1286029118      0.0894854484      0.5027137557
  175      1.0000051856      0.9908679490      0.1296538100      0.0891107822      0.5048371913
  176      1.0000052154      0.9866165397      0.1307044975      0.0887377087      0.5069510121
  177      1.0000052452      0.9823853070      0.1317549426      0.0883662146      0.5090552783
  178      1.0000052750      0.9781740847      0.1328051144      0.0879962870      0.5111500490
  179      1.0000053048      0.9739827102      0.1338549819      0.0876279137      0.5132353828
  180      1.0000053346      0.9698110245      0.1349045149      0.0872610829      0.5153113372
  181      1.0000053644      0.9656588720      0.1359536833      0.0868957835      0.5173779693
  182      1.0000053942      0.9615261006      0.1370024573      0.0865320046      0.5194353352
  183      1.0000054240      0.9574125614      0.1380508077      0.0861697357      0.5214834904
  184      1.0000054538      0.9533181085      0.1390987054      0.0858089670      0.5235224896
  185      1.0000054836      0.9492425991      0.1401461217      0.0854496888      0.5255523869
  186      1.0000055134      0.9451858934      0.1411930283      0.0850918919      0.5275732356
  187      1.0000055432      0.9411478543      0.1422393972      0.0847355673      0.5295850885
  188      1.0000055730      0.9371283475      0.1432852007      0.0843807065      0.5315879976
  189      1.0000056029      0.9331272411      0.1443304113      0.0840273010      0.5335820144
  190      1.0000056327      0.9291444060      0.1453750021      0.0836753428      0.5355671896
  191      1.0000056625      0.9251797155      0.1464189463      0.0833248243      0.5375435735
  192      1.0000056923      0.9212330452      0.1474622175      0.0829757377      0.5395112156
  193      1.0000057221      0.9173042731      0.1485047895      0.0826280758      0.5414701650
  194      1.0000057519      0.9133932791      0.1495466366      0.0822818315      0.5434204702
  195      1.0000057817      0.9094999457      0.1505877332      0.0819369979      0.5453621789
  196      1.0000058115      0.9056241572      0.1516280542      0.0815935682      0.5472953386
  197      1.0000058413      0.9017657999      0.1526675746      0.0812515359      0.5492199962
  198      1.0000058711      0.8979247621      0.1537062698      0.0809108946      0.5511361977
  199      1.0000059009      0.8941009340      0.1547441155      0.0805716380      0.5530439892
  200      1.0000059307      0.8902942076      0.1557810877      0.0802337602      0.5549434158
  201      1.0000059605      0.8865044766      0.1568171626      0.0798972550      0.5568345223
  202      1.0000059903      0.8827316365      0.1578523167      0.0795621167      0.5587173531
  203      1.0000060201      0.8789755843      0.1588865270      0.0792283396      0.5605919520
  204      1.0000060499      0.8752362189      0.1599197705      0.0788959180      0.5624583625
  205      1.0000060797      0.8715134403      0.1609520246      0.0785648464      0.5643166274
  206      1.0000061095      0.8678071503      0.1619832669      0.0782351195      0.5661667892
  207      1.0000061393      0.8641172521      0.1630134754      0.0779067319      0.5680088901
  208      1.0000061691      0.8604436504      0.1640426284      0.0775796783      0.5698429717
  209      1.0000061989      0.8567862510      0.1650707042      0.0772539536      0.5716690752
  210      1.0000062287      0.8531449613      0.1660976817      0.0769295527      0.5734872416
  211      1.0000062585      0.8495196898      0.1671235398      0.0766064705      0.5752975112
  212      1.0000062883      0.8459103462      0.1681482579      0.0762847021      0.5770999241
  213      1.0000063181      0.8423168417      0.1691718154      0.0759642426      0.5788945200
  214      1.0000063479      0.8387390884      0.1701941922      0.0756450871      0.5806813382
  215      1.0000063777      0.8351769997      0.1712153683      0.0753272307      0.5824604177
  216      1.0000064075      0.8316304898      0.1722353241      0.0750106688      0.5842317971
  217      1.0000064373      0.8280994744      0.1732540402      0.0746953966      0.5859955145
  218      1.0000064671      0.8245838700      0.1742714972      0.0743814095      0.5877516081
  219      1.0000064969      0.8210835941      0.1752876764      0.0740687026      0.5895001152
  220      1.0000065267      0.8175985652      0.1763025590      0.0737572716      0.5912410732
  221      1.0000065565      0.8141287028      0.1773161267      0.0734471117      0.5929745190
  222      1.0000065863      0.8106739274      0.1783283611      0.0731382184      0.5947004891
  223      1.0000066161      0.8072341602      0.1793392445      0.0728305872      0.5964190200
  224      1.0000066459      0.8038093235      0.1803487590      0.0725242135      0.5981301476
  225      1.0000066757      0.8003993402      0.1813568873      0.0722190930      0.5998339076
  226      1.0000067055      0.7970041342      0.1823636120      0.0719152211      0.6015303355
  227      1.0000067353      0.7936236303      0.1833689162      0.0716125934      0.6032194662
  228      1.0000067651      0.7902577539      0.1843727833      0.0713112054      0.6049013348
  229      1.0000067950      0.7869064312      0.1853751965      0.0710110528      0.6065759758
  230      1.0000068248      0.7835695893      0.1863761397      0.0707121312      0.6082434235
  231      1.0000068546      0.7802471557      0.1873755968      0.0704144362      0.6099037118
  232      1.0000068844      0.7769390590      0.1883735519      0.0701179635      0.6115568747
  233      1.0000069142      0.7736452283      0.1893699895      0.0698227086      0.6132029456
  234      1.0000069440      0.7703655933      0.1903648942      0.0695286672      0.6148419577
  235      1.0000069738      0.7671000845      0.1913582507      0.0692358351      0.6164739442
  236      1.0000070036      0.7638486329      0.1923500443      0.0689442078      0.6180989378
  237      1.0000070334      0.7606111703      0.1933402600      0.0686537812      0.6197169710
  238      1.0000070632      0.7573876290      0.1943288836      0.0683645508      0.6213280762
  239      1.0000070930      0.7541779419      0.1953159006      0.0680765124      0.6229322855
  240      1.0000071228      0.7509820425      0.1963012970      0.0677896618      0.6245296306
  241      1.0000071526      0.7477998648      0.1972850589      0.0675039945      0.6261201433
  242      1.0000071824      0.7446313436      0.1982671727      0.0672195064      0.6277038549
  243      1.0000072122      0.7414764139      0.1992476249      0.0669361932      0.6292807966
  244      1.0000072420      0.7383350114      0.2002264024      0.0666540507      0.6308509995
  245      1.0000072718      0.7352070724      0.2012034920      0.0663730745      0.6324144943
  246      1.0000073016      0.7320925336      0.2021788810      0.0660932605      0.6339713116
  247      1.0000073314      0.7289913323      0.2031525567      0.0658146043      0.6355214818
  248      1.0000073612      0.7259034060      0.2041245067      0.0655371019      0.6370650351
  249      1.0000073910      0.7228286931      0.2050947189      0.0652607489      0.6386020014
  250      1.0000074208      0.7197671321      0.2060631811      0.0649855410      0.6401324105
  251      1.0000074506      0.7167186623      0.2070298816      0.0647114742      0.6416562920
  252      1.0000074804      0.7136832230      0.2079948086      0.0644385442      0.6431736754
  253      1.0000075102      0.7106607544      0.2089579509      0.0641667468      0.6446845898
  254      1.0000075400      0.7076511969      0.2099192971      0.0638960777      0.6461890644
  255      1.0000075698      0.7046544913      0.2108788362      0.0636265328      0.6476871280
  256      1.0000075996      0.7016705789      0.2118365573      0.0633581080      0.6491788092
  257      1.0000076294      0.6986994014      0.2127924497      0.0630907989      0.6506641367
  258      1.0000076592      0.6957409008      0.2137465029      0.0628246014      0.6521431387
  259      1.0000076890      0.6927950196      0.2146987067      0.0625595115      0.6536158435
  260      1.0000077188      0.6898617007      0.2156490508      0.0622955248      0.6550822791
  261      1.0000077486      0.6869408872      0.2165975253      0.0620326372      0.6565424733
  262      1.0000077784      0.6840325229      0.2175441205      0.0617708446      0.6579964538
  263      1.0000078082      0.6811365516      0.2184888268      0.0615101428      0.6594442481
  264      1.0000078380      0.6782529177      0.2194316347      0.0612505276      0.6608858837
  265      1.0000078678      0.6753815658      0.2203725350      0.0609919951      0.6623213876
  266      1.0000078976      0.6725224410      0.2213115186      0.0607345409      0.6637507871
  267      1.0000079274      0.6696754887      0.2222485766      0.0604781610      0.6651741090
  268      1.0000079573      0.6668406545      0.2231837003      0.0602228512      0.6665913800
  269      1.0000079871      0.6640178846      0.2241168811      0.0599686076      0.6680026269
  270      1.0000080169      0.6612071251      0.2250481106      0.0597154258      0.6694078759
  271      1.0000080467      0.6584083230      0.2259773806      0.0594633019      0.6708071536
  272      1.0000080765      0.6556214250      0.2269046830      0.0592122318      0.6722004860
  273      1.0000081063      0.6528463786      0.2278300098      0.0589622113      0.6735878991
  274      1.0000081361      0.6500831313      0.2287533535      0.0587132365      0.6749694190
