# time   trace   domains   purity   coherence  equireached
  143      1.0000042319      1.1801059309      0.0877855824      0.1849020934      0.4113855146
  144      1.0000042617      1.1752794542      0.0887319609      0.1842446086      0.4137375451
  145      1.0000042915      1.1704802771      0.0896794416      0.1835890718      0.4160785418
  146      1.0000043213      1.1657079938      0.0906279849      0.1829354394      0.4184085957
  147      1.0000043511      1.1609622106      0.0915775519      0.1822836715      0.4207277967
  148      1.0000043810      1.1562425458      0.0925281043      0.1816337317      0.4230362331
  149      1.0000044108      1.1515486290      0.0934796043      0.1809855868      0.4253339918
  150      1.0000044406      1.1468801011      0.0944320146      0.1803392064      0.4276211588
  151      1.0000044704      1.1422366133      0.0953852986      0.1796945631      0.4298978183
  152      1.0000045002      1.1376178272      0.0963394200      0.1790516322      0.4321640537
  153      1.0000045300      1.1330234143      0.0972943431      0.1784103914      0.4344199468
  154      1.0000045598      1.1284530556      0.0982500327      0.1777708205      0.4366655782
  155      1.0000045896      1.1239064413      0.0992064541      0.1771329017      0.4389010275
  156      1.0000046194      1.1193832706      0.1001635729      0.1764966193      0.4411263728
  157      1.0000046492      1.1148832509      0.1011213553      0.1758619593      0.4433416913
  158      1.0000046790      1.1104060983      0.1020797680      0.1752289094      0.4455470589
  159      1.0000047088      1.1059515365      0.1030387779      0.1745974591      0.4477425502
  160      1.0000047386      1.1015192971      0.1039983525      0.1739675993      0.4499282389
  161      1.0000047684      1.0971091191      0.1049584597      0.1733393225      0.4521041974
  162      1.0000047982      1.0927207485      0.1059190676      0.1727126221      0.4542704972
  163      1.0000048280      1.0883539384      0.1068801450      0.1720874932      0.4564272085
  164      1.0000048578      1.0840084484      0.1078416609      0.1714639316      0.4585744007
  165      1.0000048876      1.0796840448      0.1088035846      0.1708419344      0.4607121418
  166      1.0000049174      1.0753804998      0.1097658858      0.1702214996      0.4628404992
  167      1.0000049472      1.0710975917      0.1107285348      0.1696026259      0.4649595390
  168      1.0000049770      1.0668351047      0.1116915019      0.1689853129      0.4670693263
  169      1.0000050068      1.0625928286      0.1126547580      0.1683695611      0.4691699255
  170      1.0000050366      1.0583705584      0.1136182742      0.1677553714      0.4712613997
  171      1.0000050664      1.0541680945      0.1145820219      0.1671427454      0.4733438113
  172      1.0000050962      1.0499852423      0.1155459729      0.1665316852      0.4754172218
  173      1.0000051260      1.0458218120      0.1165100993      0.1659221937      0.4774816915
  174      1.0000051558      1.0416776186      0.1174743735      0.1653142737      0.4795372803
  175      1.0000051856      1.0375524816      0.1184387682      0.1647079289      0.4815840468
  176      1.0000052154      1.0334462249      0.1194032564      0.1641031630      0.4836220489
  177      1.0000052452      1.0293586765      0.1203678113      0.1634999803      0.4856513438
  178      1.0000052750      1.0252896687      0.1213324067      0.1628983850      0.4876719877
  179      1.0000053048      1.0212390377      0.1222970164      0.1622983820      0.4896840361
