# time   trace   domains   purity   coherence  equireached
  364      1.0000108183      0.1539142576      0.4260635213      0.0178916608      0.9230536896
  365      1.0000108481      0.1527792971      0.4265867978      0.0177598377      0.9236211997
  366      1.0000108779      0.1516527057      0.4271065397      0.0176289868      0.9241845251
  367      1.0000109077      0.1505344219      0.4276227683      0.0174991011      0.9247436969
  368      1.0000109375      0.1494243842      0.4281355048      0.0173701733      0.9252987455
  369      1.0000109673      0.1483225319      0.4286447704      0.0172421965      0.9258497015
  370      1.0000109971      0.1472288046      0.4291505861      0.0171151636      0.9263965949
  371      1.0000110269      0.1461431425      0.4296529729      0.0169890676      0.9269394557
  372      1.0000110567      0.1450654860      0.4301519515      0.0168639017      0.9274783138
  373      1.0000110865      0.1439957762      0.4306475429      0.0167396590      0.9280131985
  374      1.0000111163      0.1429339543      0.4311397677      0.0166163326      0.9285441392
  375      1.0000111461      0.1418799623      0.4316286465      0.0164939159      0.9290711650
  376      1.0000111759      0.1408337425      0.4321141998      0.0163724021      0.9295943048
  377      1.0000112057      0.1397952374      0.4325964480      0.0162517846      0.9301135871
  378      1.0000112355      0.1387643902      0.4330754115      0.0161320567      0.9306290405
  379      1.0000112653      0.1377411445      0.4335511104      0.0160132119      0.9311406931
  380      1.0000112951      0.1367254442      0.4340235650      0.0158952437      0.9316485731
  381      1.0000113249      0.1357172336      0.4344927953      0.0157781456      0.9321527082
  382      1.0000113547      0.1347164576      0.4349588212      0.0156619112      0.9326531260
  383      1.0000113846      0.1337230612      0.4354216626      0.0155465341      0.9331498540
  384      1.0000114144      0.1327369902      0.4358813394      0.0154320081      0.9336429193
  385      1.0000114442      0.1317581904      0.4363378712      0.0153183267      0.9341323490
  386      1.0000114740      0.1307866083      0.4367912776      0.0152054839      0.9346181699
  387      1.0000115038      0.1298221906      0.4372415781      0.0150934734      0.9351004085
  388      1.0000115336      0.1288648844      0.4376887921      0.0149822891      0.9355790914
  389      1.0000115634      0.1279146375      0.4381329390      0.0148719248      0.9360542447
  390      1.0000115932      0.1269713976      0.4385740379      0.0147623746      0.9365258944
  391      1.0000116230      0.1260351132      0.4390121081      0.0146536325      0.9369940664
  392      1.0000116528      0.1251057329      0.4394471686      0.0145456924      0.9374587863
  393      1.0000116826      0.1241832059      0.4398792383      0.0144385485      0.9379200797
  394      1.0000117124      0.1232674815      0.4403083360      0.0143321949      0.9383779717
  395      1.0000117422      0.1223585097      0.4407344807      0.0142266258      0.9388324874
  396      1.0000117720      0.1214562406      0.4411576909      0.0141218353      0.9392836517
  397      1.0000118018      0.1205606248      0.4415779852      0.0140178178      0.9397314894
  398      1.0000118316      0.1196716133      0.4419953821      0.0139145675      0.9401760250
  399      1.0000118614      0.1187891573      0.4424099001      0.0138120789      0.9406172828
  400      1.0000118912      0.1179132086      0.4428215574      0.0137103461      0.9410552869
  401      1.0000119210      0.1170437190      0.4432303722      0.0136093638      0.9414900615
  402      1.0000119508      0.1161806411      0.4436363628      0.0135091264      0.9419216303
  403      1.0000119806      0.1153239275      0.4440395470      0.0134096283      0.9423500169
  404      1.0000120104      0.1144735313      0.4444399429      0.0133108641      0.9427752448
  405      1.0000120402      0.1136294058      0.4448375683      0.0132128284      0.9431973373
  406      1.0000120700      0.1127915050      0.4452324410      0.0131155159      0.9436163175
  407      1.0000120998      0.1119597828      0.4456245786      0.0130189212      0.9440322084
  408      1.0000121296      0.1111341937      0.4460139987      0.0129230390      0.9444450328
  409      1.0000121594      0.1103146925      0.4464007188      0.0128278640      0.9448548132
  410      1.0000121892      0.1095012342      0.4467847563      0.0127333910      0.9452615721
  411      1.0000122190      0.1086937744      0.4471661285      0.0126396150      0.9456653318
  412      1.0000122488      0.1078922688      0.4475448525      0.0125465306      0.9460661144
  413      1.0000122786      0.1070966735      0.4479209456      0.0124541329      0.9464639419
  414      1.0000123084      0.1063069449      0.4482944247      0.0123624167      0.9468588360
  415      1.0000123382      0.1055230397      0.4486653068      0.0122713771      0.9472508184
  416      1.0000123680      0.1047449150      0.4490336087      0.0121810090      0.9476399105
  417      1.0000123978      0.1039725282      0.4493993472      0.0120913075      0.9480261338
  418      1.0000124276      0.1032058369      0.4497625390      0.0120022677      0.9484095092
  419      1.0000124574      0.1024447993      0.4501232005      0.0119138846      0.9487900578
  420      1.0000124873      0.1016893735      0.4504813484      0.0118261536      0.9491678005
  421      1.0000125171      0.1009395182      0.4508369990      0.0117390696      0.9495427580
  422      1.0000125469      0.1001951923      0.4511901686      0.0116526281      0.9499149507
  423      1.0000125767      0.0994563550      0.4515408734      0.0115668242      0.9502843992
  424      1.0000126065      0.0987229659      0.4518891296      0.0114816532      0.9506511235
  425      1.0000126363      0.0979949849      0.4522349532      0.0113971105      0.9510151438
  426      1.0000126661      0.0972723719      0.4525783601      0.0113131914      0.9513764801
  427      1.0000126959      0.0965550875      0.4529193663      0.0112298914      0.9517351521
  428      1.0000127257      0.0958430923      0.4532579874      0.0111472058      0.9520911795
  429      1.0000127555      0.0951363473      0.4535942392      0.0110651302      0.9524445818
  430      1.0000127853      0.0944348139      0.4539281373      0.0109836600      0.9527953783
  431      1.0000128151      0.0937384535      0.4542596972      0.0109027908      0.9531435883
  432      1.0000128449      0.0930472281      0.4545889343      0.0108225182      0.9534892308
  433      1.0000128747      0.0923610998      0.4549158639      0.0107428377      0.9538323248
  434      1.0000129045      0.0916800310      0.4552405013      0.0106637450      0.9541728890
  435      1.0000129343      0.0910039844      0.4555628617      0.0105852357      0.9545109421
  436      1.0000129641      0.0903329229      0.4558829601      0.0105073056      0.9548465026
  437      1.0000129939      0.0896668098      0.4562008116      0.0104299503      0.9551795890
  438      1.0000130237      0.0890056087      0.4565164309      0.0103531657      0.9555102194
  439      1.0000130535      0.0883492832      0.4568298331      0.0102769475      0.9558384119
  440      1.0000130833      0.0876977974      0.4571410327      0.0102012916      0.9561641846
  441      1.0000131131      0.0870511157      0.4574500445      0.0101261937      0.9564875553
  442      1.0000131429      0.0864092026      0.4577568830      0.0100516499      0.9568085416
  443      1.0000131727      0.0857720229      0.4580615626      0.0099776560      0.9571271612
  444      1.0000132025      0.0851395418      0.4583640979      0.0099042079      0.9574434316
  445      1.0000132323      0.0845117246      0.4586645030      0.0098313016      0.9577573700
  446      1.0000132621      0.0838885370      0.4589627923      0.0097589332      0.9580689936
  447      1.0000132919      0.0832699446      0.4592589798      0.0096870986      0.9583783196
  448      1.0000133217      0.0826559138      0.4595530797      0.0096157940      0.9586853648
  449      1.0000133515      0.0820464108      0.4598451059      0.0095450153      0.9589901461
  450      1.0000133813      0.0814414023      0.4601350723      0.0094747589      0.9592926802
  451      1.0000134111      0.0808408551      0.4604229928      0.0094050207      0.9595929836
  452      1.0000134409      0.0802447364      0.4607088810      0.0093357969      0.9598910728
  453      1.0000134707      0.0796530134      0.4609927506      0.0092670839      0.9601869641
  454      1.0000135005      0.0790656537      0.4612746153      0.0091988777      0.9604806737
  455      1.0000135303      0.0784826252      0.4615544884      0.0091311748      0.9607722177
  456      1.0000135601      0.0779038960      0.4618323834      0.0090639712      0.9610616121
  457      1.0000135900      0.0773294343      0.4621083136      0.0089972635      0.9613488728
  458      1.0000136198      0.0767592087      0.4623822924      0.0089310479      0.9616340154
  459      1.0000136496      0.0761931879      0.4626543327      0.0088653208      0.9619170556
  460      1.0000136794      0.0756313409      0.4629244479      0.0088000785      0.9621980089
  461      1.0000137092      0.0750736370      0.4631926507      0.0087353176      0.9624768907
  462      1.0000137390      0.0745200456      0.4634589543      0.0086710345      0.9627537162
  463      1.0000137688      0.0739705363      0.4637233714      0.0086072255      0.9630285006
  464      1.0000137986      0.0734250791      0.4639859148      0.0085438874      0.9633012590
  465      1.0000138284      0.0728836441      0.4642465973      0.0084810165      0.9635720063
  466      1.0000138582      0.0723462017      0.4645054314      0.0084186094      0.9638407573
  467      1.0000138880      0.0718127223      0.4647624297      0.0083566628      0.9641075268
  468      1.0000139178      0.0712831768      0.4650176047      0.0082951731      0.9643723294
  469      1.0000139476      0.0707575361      0.4652709687      0.0082341371      0.9646351795
  470      1.0000139774      0.0702357715      0.4655225341      0.0081735514      0.9648960916
  471      1.0000140072      0.0697178544      0.4657723132      0.0081134127      0.9651550800
  472      1.0000140370      0.0692037564      0.4660203180      0.0080537177      0.9654121588
  473      1.0000140668      0.0686934494      0.4662665607      0.0079944630      0.9656673421
  474      1.0000140966      0.0681869053      0.4665110533      0.0079356456      0.9659206439
  475      1.0000141264      0.0676840965      0.4667538078      0.0078772620      0.9661720781
  476      1.0000141562      0.0671849954      0.4669948360      0.0078193092      0.9664216585
  477      1.0000141860      0.0666895747      0.4672341496      0.0077617840      0.9666693987
  478      1.0000142158      0.0661978071      0.4674717605      0.0077046832      0.9669153122
  479      1.0000142456      0.0657096659      0.4677076803      0.0076480036      0.9671594127
  480      1.0000142754      0.0652251242      0.4679419206      0.0075917423      0.9674017133
