# time   trace   domains   purity   coherence  equireached
  284      1.0000084341      0.4279452822      0.3093230100      0.0000084341      0.7860359249
  285      1.0000084639      0.4255149245      0.3102744467      0.0000084639      0.7872511263
  286      1.0000084937      0.4230983716      0.3112219690      0.0000084937      0.7884594258
  287      1.0000085235      0.4206955449      0.3121655823      0.0000085235      0.7896608625
  288      1.0000085533      0.4183063664      0.3131052922      0.0000085533      0.7908554755
  289      1.0000085831      0.4159307584      0.3140411044      0.0000085831      0.7920433036
  290      1.0000086129      0.4135686437      0.3149730248      0.0000086129      0.7932243853
  291      1.0000086427      0.4112199456      0.3159010594      0.0000086427      0.7943987590
  292      1.0000086725      0.4088845879      0.3168252143      0.0000086725      0.7955664628
  293      1.0000087023      0.4065624946      0.3177454958      0.0000087023      0.7967275347
  294      1.0000087321      0.4042535903      0.3186619104      0.0000087321      0.7978820123
  295      1.0000087619      0.4019578000      0.3195744647      0.0000087619      0.7990299331
  296      1.0000087917      0.3996750492      0.3204831654      0.0000087917      0.8001713344
  297      1.0000088215      0.3974052638      0.3213880193      0.0000088215      0.8013062533
  298      1.0000088513      0.3951483700      0.3222890334      0.0000088513      0.8024347265
  299      1.0000088811      0.3929042945      0.3231862149      0.0000088811      0.8035567908
  300      1.0000089109      0.3906729645      0.3240795710      0.0000089109      0.8046724825
  301      1.0000089407      0.3884543075      0.3249691090      0.0000089407      0.8057818379
  302      1.0000089705      0.3862482515      0.3258548364      0.0000089705      0.8068848929
  303      1.0000090003      0.3840547249      0.3267367608      0.0000090003      0.8079816834
  304      1.0000090301      0.3818736565      0.3276148900      0.0000090301      0.8090722449
  305      1.0000090599      0.3797049754      0.3284892317      0.0000090599      0.8101566129
  306      1.0000090897      0.3775486113      0.3293597939      0.0000090897      0.8112348226
  307      1.0000091196      0.3754044941      0.3302265847      0.0000091196      0.8123069088
  308      1.0000091494      0.3732725543      0.3310896121      0.0000091494      0.8133729066
  309      1.0000091792      0.3711527226      0.3319488845      0.0000091792      0.8144328503
  310      1.0000092090      0.3690449304      0.3328044101      0.0000092090      0.8154867745
  311      1.0000092388      0.3669491090      0.3336561976      0.0000092388      0.8165347133
