# time   trace   domains   purity   coherence  equireached
   79      1.0000023246      1.3110448780      0.0658738476      0.1019430888      0.3534999302
   80      1.0000023544      1.3007683590      0.0674658271      0.1012732999      0.3580917905
   81      1.0000023842      1.2906278933      0.0690664572      0.1006107671      0.3626487455
   82      1.0000024140      1.2806188534      0.0706753923      0.0999544272      0.3671710985
   83      1.0000024438      1.2707368537      0.0722922943      0.0993038788      0.3716591543
   84      1.0000024736      1.2609777370      0.0739168331      0.0986587617      0.3761132184
   85      1.0000025034      1.2513375615      0.0755486860      0.0980198299      0.3805335965
   86      1.0000025332      1.2418125885      0.0771875375      0.0973865387      0.3849205941
   87      1.0000025630      1.2323992715      0.0788330792      0.0967578056      0.3892745155
   88      1.0000025928      1.2230942449      0.0804850094      0.0961333296      0.3935956641
   89      1.0000026226      1.2138943139      0.0821430333      0.0955129029      0.3978843413
   90      1.0000026524      1.2047964454      0.0838068625      0.0948963854      0.4021408469
   91      1.0000026822      1.1957977584      0.0854762148      0.0942835849      0.4063654781
   92      1.0000027120      1.1868955157      0.0871508142      0.0936744362      0.4105585297
   93      1.0000027418      1.1780871159      0.0888303907      0.0930687134      0.4147202938
   94      1.0000027716      1.1693700858      0.0905146800      0.0924663052      0.4188510596
   95      1.0000028014      1.1607420734      0.0922034235      0.0918671146      0.4229511132
   96      1.0000028312      1.1522008407      0.0938963681      0.0912710590      0.4270207376
   97      1.0000028610      1.1437442580      0.0955932660      0.0906780673      0.4310602124
   98      1.0000028908      1.1353702972      0.0972938746      0.0900880793      0.4350698140
   99      1.0000029206      1.1270770269      0.0989979564      0.0895010437      0.4390498153
  100      1.0000029504      1.1188626062      0.1007052789      0.0889169176      0.4430004856
  101      1.0000029802      1.1107252806      0.1024156141      0.0883356687      0.4469220908
  102      1.0000030100      1.1026633763      0.1041287391      0.0877573738      0.4508148934
  103      1.0000030398      1.0946752965      0.1058444354      0.0871819267      0.4546791523
  104      1.0000030696      1.0867595167      0.1075624889      0.0866093545      0.4585151227
  105      1.0000030994      1.0789145808      0.1092826900      0.0860397407      0.4623230566
  106      1.0000031292      1.0711390975      0.1110048334      0.0854735186      0.4661032022
  107      1.0000031591      1.0634317365      0.1127287177      0.0849101589      0.4698558045
